,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:05:09:41,0.71614075,0.12031555,9.62735,-0.036590576,-0.07093811,0.004776001,50.849915,-49.049377,-263.40027,9.65469841206251,0.07996184019853393,272.71094124671316
11:05:09:42,0.72810364,0.14425659,9.670441,-0.07281494,-0.03791809,0.007980347,51.449585,-49.049377,-264.29977499999995,9.698885194125182,0.0824832284448912,273.6923051240301
11:05:09:43,0.7712097,0.17778015,9.881134,-0.08772278,-0.025131226,0.011169434,52.049255,-49.049377,-265.19928,9.912778586706358,0.09193269770365618,274.67366900134704
11:05:09:44,0.7640228,0.20651245,9.969711,-0.081329346,-0.025131226,0.005844116,51.949564333333335,-48.99953133333333,-264.39972,10.001075724863094,0.08532405717540772,273.87396301967044
11:05:09:45,0.7544403,0.23524475,10.036758,-0.06428528,-0.03578186,-0.006942749,51.84987366666667,-48.94968566666667,-263.60015999999996,10.067821582111527,0.07389952972390962,273.0742570379938
11:05:09:46,0.7041626,0.10835266,9.943375,-0.051498413,-0.028320312,-0.011199951,51.750183,-48.89984,-262.8006,9.968866116905815,0.059829470294314936,272.2745510563172
11:05:09:47,0.7424774,0.12271118,9.900284,-0.038726807,-0.020874023,-0.0005493164,51.449585,-50.39978,-262.04987,9.928844545256197,0.04399763817669179,271.76705464006767
11:05:09:48,0.6778259,0.14186096,9.794937,-0.028076172,-0.03152466,-0.002670288,51.74942,-50.099945,-262.349705,9.819387115123424,0.04229900779323468,272.05800800958775
11:05:09:49,0.63713074,0.14665222,9.821274,-0.022750854,-0.062408447,-0.006942749,52.049255,-49.80011,-262.64954,9.843010994434573,0.06678785352411115,272.3489613791078
11:05:09:50,0.6323395,0.07722473,9.823669,-0.016357422,-0.09011841,-0.002670288,51.824951,-49.80011,-262.5,9.844302388881847,0.09162981781831243,272.1620183437837
11:05:09:51,0.69937134,0.05328369,9.785355,-0.027008057,-0.09437561,0.0015869141,51.600647,-49.80011,-262.35046,9.81046033062967,0.09817692805414177,271.9750753084596
11:05:09:52,0.7352905,0.07003784,9.881134,-0.03126526,-0.081588745,0.004776001,51.300558,-49.65006533333333,-262.25026333333335,9.908701556933588,0.08750457118970772,271.7945122025309
11:05:09:53,0.7113495,0.07722473,9.876343,-0.03552246,-0.07733154,0.0069122314,51.000469,-49.500020666666664,-262.15006666666665,9.902228679631815,0.08538027398732302,271.6139490966021
11:05:09:54,0.72810364,0.11552429,9.830856,-0.050445557,-0.06561279,0.0037231445,50.70038,-49.349976,-262.04987,9.858458828077403,0.08284717398675848,271.43338599067334
11:05:09:55,0.82388306,0.165802,9.900284,-0.067489624,-0.052825928,0.0037231445,51.449585,-48.89984,-263.5498,9.935889335153394,0.0857863032289563,272.94092992575855
11:05:09:56,0.9244385,0.161026,9.957748,-0.07388306,-0.022994995,-0.002670288,51.3748175,-49.199675,-263.475035,10.001862883706327,0.07742484606388682,272.9087283426177
11:05:09:57,0.88612366,0.15863037,10.010422,-0.07281494,-0.0027618408,-0.016525269,51.30005,-49.49951,-263.40027,10.050817248024268,0.07471765365247027,272.87652675947686
11:05:09:58,0.8334503,0.12510681,10.055908,-0.06535339,-0.007019043,-0.027175903,52.200317999999996,-49.49951,-262.875365,10.0911633036505,0.07112567927966212,272.54266961443307
11:05:09:59,0.7831726,0.0748291,10.113373,-0.046173096,-0.032592773,-0.025039673,53.100586,-49.49951,-262.35046,10.143927846388033,0.06181608908691712,272.2088124693892
11:05:09:60,0.82388306,0.09637451,10.132523,-0.023803711,-0.053894043,-0.022918701,52.72522,-49.274443500000004,-262.5,10.166419905171226,0.06321749270403541,272.23956835319456
11:05:09:61,0.859787,0.08441162,10.106186,0.0017547607,-0.060287476,-0.022918701,52.349854,-49.049377,-262.64954,10.143044635293487,0.06452073932536918,272.2703242369999
11:05:09:62,0.90766907,0.10116577,9.972107,0.014541626,-0.02619934,-0.022918701,52.149963666666665,-48.749796333333336,-262.8499366666667,10.013841204707779,0.03772441064731001,272.3721159785266
11:05:09:63,1.0106201,0.08441162,9.861969,0.0049591064,0.051574707,-0.027175903,51.950073333333336,-48.450215666666665,-263.0503333333333,9.913975532806,0.05850703241737508,272.4739077200533
11:05:09:64,0.9675293,0.12989807,9.917038,-0.019546509,0.12826538,-0.033569336,51.750183,-48.150635,-263.25073,9.964970102734489,0.13401855856601497,272.57569946158003
11:05:09:65,1.2428589,0.024551392,9.96492,-0.030197144,0.12719727,-0.060195923,52.200317,-48.89984,-262.04987,10.042157717470799,0.1439255437614587,271.6361570445713
11:05:09:66,0.95077515,0.20890808,9.897888,-0.029129028,0.12187195,-0.10493469,51.450348500000004,-49.275206999999995,-261.67526499999997,9.945642404203502,0.16343977984084349,271.2006318176692
11:05:09:67,0.9316101,0.17778015,9.864365,-0.023803711,0.152771,-0.113464355,50.70038,-49.650574,-261.30066,9.909853682743304,0.19178048637423345,270.7651065907671
11:05:09:68,0.8621826,0.12750244,9.766205,-0.036590576,0.15489197,-0.10920715,51.25020466666667,-49.00054933333333,-261.7502866666667,9.805017889324512,0.19301967317767163,271.18692451783164
11:05:09:69,0.91485596,-0.11192322,9.830856,-0.057891846,0.10696411,-0.113464355,51.800029333333335,-48.350524666666665,-262.1999133333333,9.873966676440563,0.16633384056452807,271.6087424448961
11:05:09:70,0.938797,-0.131073,9.842819,-0.079208374,0.113357544,-0.113464355,52.349854,-47.7005,-262.64954,9.888357083221612,0.1788800132742667,272.03056037196063
11:05:09:71,0.9244385,0.0030059814,10.003235,-0.08558655,0.14318848,-0.10281372,51.525117,-49.2752075,-262.349705,10.045860144429218,0.19595575869530169,271.8703286334603
11:05:09:72,0.85739136,0.05088806,10.063095,-0.07814026,0.17939758,-0.10493469,50.70038,-50.849915,-262.04987,10.099682693920549,0.22203756688479565,271.71009689496
11:05:09:73,0.8885193,0.043701172,10.058304,-0.05470276,0.16342163,-0.10600281,51.000215,-50.1747125,-262.20016499999997,10.097566820542593,0.20232552194760453,271.78670451262747
11:05:09:74,0.9818878,-0.011367798,9.751846,-0.028076172,0.14744568,-0.10813904,51.30005,-49.49951,-262.35046,9.801159792919215,0.18499338354913555,271.86331213029496
11:05:09:75,1.0704803,0.017364502,9.328064,-0.012084961,0.16874695,-0.115600586,51.14975,-48.6747735,-262.049865,9.389302827511411,0.20490259856872833,271.3968271302009
11:05:09:76,1.1542816,0.08918762,9.09343,-0.046173096,0.19432068,-0.13264465,50.99945,-47.850037,-261.74927,9.166830946873615,0.23976464427331673,270.9303421301069
11:05:09:77,1.2045593,0.10595703,8.97612,-0.10583496,0.21348572,-0.15180969,50.99945,-48.11248775,-261.74927,9.05720267267013,0.2825303052417848,270.977186828044
11:05:09:78,1.2524414000000001,0.09478251,9.086253,-0.17365519000000001,0.24437968,-0.18341573,50.99945,-48.3749385,-261.74927,9.172783790178912,0.35509607791176784,271.0240315259811
11:05:09:79,1.3003235,0.08360799,9.196386,-0.24147542,0.27527364,-0.21502177,50.99945,-48.63738925,-261.74927,9.288364907687694,0.4276618505817509,271.0708762239182
11:05:09:80,1.3482056,0.07243347,9.306519,-0.30929565,0.3061676,-0.24662781,50.99945,-48.89984,-261.74927,9.403946025196475,0.5002276232517339,271.1177209218553
11:05:09:81,1.1829987,0.08201599,9.550735,-0.33380127,0.26461792,-0.2775116,51.524352500000006,-48.8250725,-261.6745,9.624071466226878,0.5083882567224575,271.1318444213401
11:05:09:82,0.87416077,0.05088806,9.876343,-0.32954407,0.20603943,-0.29562378,52.049255,-48.750305,-261.59973,9.915084351638496,0.4883082633832631,271.14596792082483
11:05:09:83,0.6251526,-0.059249878,10.087036,-0.29652405,0.1101532,-0.28816223,52.4246215,-48.750305,-261.22512500000005,10.106563292565172,0.4278991826320955,270.85733704186043
11:05:09:84,0.5174103,-0.17176819,10.355179,-0.27095032,0.056900024,-0.2775116,52.799988,-48.750305,-260.85052,10.369520232473775,0.3920004805786123,270.56870616289604
11:05:09:85,0.5461426,-0.18614197,10.434189,-0.1953125,-0.051757812,-0.24128723,52.6250205,-48.60026033333333,-261.05041166666666,10.450130174320856,0.3147147456353932,270.70107743817533
11:05:09:86,0.64969255,-0.10414123749999998,10.30011375,-0.15377808,-0.095443726,-0.2263794,52.450053,-48.450215666666665,-261.25030333333336,10.32394244941717,0.28983587677444195,270.8334487134547
11:05:09:87,0.7532425,-0.022140504999999977,10.166038499999999,-0.13193893750000002,-0.083457947,-0.2090683025,52.2750855,-48.300171,-261.450195,10.197754724513484,0.2616484675183017,270.965819988734
11:05:09:88,0.85679245,0.05986022750000003,10.03196325,-0.110099795,-0.071472168,-0.191757205,52.100118,-48.15012633333333,-261.65008666666665,10.071566999609798,0.2334610582621614,271.0981912640133
11:05:09:89,0.9603424,0.14186096,9.897888,-0.08826065250000001,-0.059486389,-0.1744461075,51.9251505,-48.00008166666667,-261.84997833333335,9.945379274706113,0.20527364900602116,271.23056253929263
11:05:09:90,1.4535522,0.47705078,9.533966,-0.06642151,-0.04750061,-0.15713501,51.750183,-47.850037,-262.04987,9.65592559695752,0.17708623974988089,271.36293381457193
11:05:09:91,1.4439697,0.5273285,9.519608,-0.106903076,-0.007019043,-0.17738342,52.6504515,-47.1748355,-262.5,9.642927994913906,0.20722551076977475,271.8547631529791
11:05:09:92,1.3266602,0.4985962,9.462143,-0.13246155,0.03239441,-0.20614624,53.55072,-46.499634,-262.95013,9.567694372698549,0.2471674175408001,272.34659249138633
11:05:09:93,1.2141266,0.46269226,9.538757,-0.14950562,0.037719727,-0.22424316,52.5756835,-45.974732,-262.95013,9.626841259382044,0.27213912438920745,272.0694741581573
11:05:09:94,0.9818878,0.34536743,9.53157,-0.14205933,0.02281189,-0.22531128,51.600647,-45.44983,-262.95013,9.588232839183332,0.2673320191459665,271.7923558249282
11:05:09:95,0.91485596,0.32621765,9.433411,-0.12501526,-0.003829956,-0.21147156,52.6504515,-45.899964,-262.725065,9.483281208402502,0.24569026127354568,271.85416690086004
11:05:09:96,0.87893677,0.4172058,9.340042,-0.12606812,-0.015548706,-0.2029419,53.700256,-46.350098,-262.5,9.390579060259046,0.23941668261468088,271.91597797679185
11:05:09:97,0.87416077,0.5081787,9.272995,-0.1356659,-0.036849976,-0.19015503,53.775024,-46.275329,-262.950135,9.327960061715833,0.23647852458164456,272.3526315507321
11:05:09:98,0.8633804350000001,0.55247497,9.328064000000001,-0.15164185,-0.044311523,-0.19015503,53.849792,-46.20056,-263.40027,9.384314969691712,0.24721993685037405,272.7892851246723
11:05:09:99,0.8526001,0.59677124,9.383133,-0.20491028,-0.040039062,-0.19015503,53.849792,-47.1000665,-263.40027,9.440669877667588,0.28240092912350545,272.9445064790557
11:05:10:00,0.7185364,0.63027954,9.529175,-0.25283813,-0.019805908,-0.19442749,53.849792,-47.999573,-263.40027,9.576989247007255,0.31956445803828293,273.09972783343903
11:05:10:01,0.59402466,0.6494446,9.742264,-0.27841187,-0.017669678,-0.18910217,53.849792,-47.4746705,-262.5,9.781940064775151,0.33702376411201257,272.13977831835376
11:05:10:02,0.51023865,0.68055725,9.957748,-0.2848053,-0.020874023,-0.18057251,53.849792,-46.949768,-261.59973,9.994010550423958,0.33787011574271353,271.1798288032685
11:05:10:03,0.42404175,0.6733856,10.010422,-0.27520752,-0.013412476,-0.16992188,53.475189,-46.949768,-261.975095,10.042002200264369,0.32371672628972287,271.46827619170074
11:05:10:04,0.15350342,0.62550354,10.166046,-0.23686218,-0.011276245,-0.12411499,53.100586,-46.949768,-262.35046,10.186427698296407,0.26764785961847803,271.756723580133
11:05:10:05,0.11997986,0.6446533,10.197159,-0.20491028,-0.041107178,-0.078308105,54.075623,-47.100066999999996,-262.5,10.218220232275653,0.22318194873576383,272.1207497570472
11:05:10:06,0.20857239,0.7140808,10.175613,-0.18147278,-0.04750061,-0.05593872,55.05066,-47.250366,-262.64954,10.202769906087658,0.19574937605657625,272.48477593396143
11:05:10:07,0.34742737,0.8122406,9.914642,-0.104766846,-0.042175293,0.0026550293,53.549957500000005,-46.875,-262.64954,9.953922169571022,0.11296856439296475,272.1248019969064
11:05:10:08,0.41685486,0.8984375,9.761414,-0.090927124,-0.041107178,0.011169434,52.049255,-46.499634,-262.64954,9.8115320513724,0.10041064793096106,271.76482805985137
11:05:10:09,0.6347351,1.0947571,9.502838,-0.08558655,-0.048568726,0.020767212,52.124786,-46.049499499999996,-262.57477,9.586725812779692,0.10057462791588404,271.6307337094927
11:05:10:10,0.7927551,1.2001038,9.522003,-0.12394714,-0.060287476,0.0037231445,52.200317,-45.599365,-262.5,9.630018219679517,0.13788159805281508,271.49663935913406
11:05:10:11,0.8526001,1.1713715,9.569885,-0.13352966,-0.04963684,-0.006942749,53.6254885,-46.2745665,-262.725065,9.67893263923028,0.142626041621361,272.10962902784433
11:05:10:12,0.68740845,1.1426392,9.727905,-0.15483093,0.00044250488,-0.037826538,55.05066,-46.949768,-262.95013,9.818874192468963,0.15938525550470212,272.7226186965546
11:05:10:13,0.55332947,1.0827942,9.881134,-0.15483093,0.013214111,-0.04421997,55.05066,-46.724700999999996,-262.79983500000003,9.955673051475731,0.16156310024565051,272.5391085583368
11:05:10:14,0.48150635,1.0061798,10.065475,-0.12820435,0.023864746,-0.03463745,55.05066,-46.499634,-262.64954,10.127094012136125,0.1349282565034823,272.35559842011907
11:05:10:15,0.39530945,0.98223877,10.120544,-0.08772278,0.019607544,-0.019714355,54.524995000000004,-46.424866,-262.72506999999996,10.175778762261217,0.09202389747074594,272.3104684939409
11:05:10:16,0.38334656,0.98461914,9.957748,-0.053634644,0.007888794,-0.006942749,53.99933,-46.350098,-262.8006,10.013649418040467,0.054654458843338416,272.2653385677628
11:05:10:17,0.37376404,1.0301208,9.782974,-0.050445557,0.01109314,0.012237549,54.5997625,-46.350098,-262.8006,9.844157084528149,0.053080783543832985,272.3856953723023
11:05:10:18,0.48869324,1.0540619,9.636917,-0.07707214,0.023864746,0.031417847,55.200195,-46.350098,-262.8006,9.70670061538638,0.08658361262929333,272.50605217684176
11:05:10:19,0.60121155,1.0923615,9.672836,-0.11116028,0.051574707,0.038864136,55.5000305,-46.649933000000004,-262.57552999999996,9.752869590916905,0.12855729974933647,272.40153840409346
11:05:10:20,0.6323395,1.1378479,9.706345,-0.12606812,0.07713318,0.03781128,55.799866,-46.949768,-262.35046,9.79324687454675,0.1525529128941339,272.29702463134515
11:05:10:21,0.6538849,1.2144623,9.909866,-0.14631653,0.11122131,0.031417847,55.574798,-46.575164,-262.35046,10.005394958647324,0.1864558603516457,272.18697031340025
11:05:10:22,0.61079407,1.2024994,10.067871,-0.13459778,0.14212036,0.023956299,55.34973,-46.20056,-262.35046,10.15780983655377,0.19720208763914088,272.0769159954554
11:05:10:23,0.5916443,1.1618042,10.130127,-0.104766846,0.13146973,0.025024414,55.34973,-46.575164,-262.125395,10.21368224554637,0.16996059314765882,271.92412333851667
11:05:10:24,0.57966614,1.1665802,10.12294,-0.069610596,0.08566284,0.023956299,55.34973,-46.949768,-261.90033,10.20641153591675,0.11294981847757976,271.771330681578
11:05:10:25,0.45516968,1.125885,10.110977,-0.024871826,0.04197693,0.029281616,55.500029999999995,-45.899964,-262.20016499999997,10.183646319729752,0.05690415992149108,271.9139216711692
11:05:10:26,0.42643738,1.0899658,9.950562,0.0038909912,0.023864746,0.04525757,55.65033,-44.85016,-262.5,10.01915956555613,0.05131192411582217,272.0565126607604
11:05:10:27,0.3713684,1.0516663,9.929016,0.018798828,0.02067566,0.07295227,54.9751285,-45.674897,-262.950135,9.991460114684452,0.0781211402167306,272.4929040146909
11:05:10:28,0.41207886,1.0540619,9.943375,0.02519226,0.029205322,0.10171509,54.299927,-46.499634,-263.40027,10.007575224124748,0.10878216917647571,272.92929536862135
11:05:10:29,0.5293884,1.0827942,9.909866,0.031585693,0.047302246,0.11982727,55.1246635,-46.575165,-262.350465,9.982892341178692,0.13264137029821302,272.09710850590017
11:05:10:30,0.67063904,1.0756073,9.840424,0.020935059,0.07287598,0.12835693,55.9494,-46.650696,-261.30066,9.92172526759139,0.14907946416364257,271.264921643179
11:05:10:31,0.7520447,1.0756073,9.88591,0.006011963,0.10803223,0.13793945,55.649564999999996,-47.175598,-261.600495,9.97264853600644,0.17531228788704106,271.58347512953037
11:05:10:32,0.9699249,1.1067352,9.929016,-0.0025024414,0.12187195,0.13475037,55.34973,-47.7005,-261.90033,10.037478560017703,0.18170497138190755,271.90202861588176
11:05:10:33,1.0920258,1.0827942,10.063095,-0.005706787,0.12719727,0.123031616,55.874633,-47.9255675,-261.07483,10.179923605137924,0.1770550520287058,271.2553980851927
11:05:10:34,1.1638489,1.0803986,10.139709,0.002822876,0.13252258,0.09320068,56.399536,-48.150635,-260.24933,10.263308628390465,0.1620387903905425,270.6087675545037
11:05:10:35,1.235672,1.0732117,10.089432,0.007080078,0.117614746,0.07827759,56.9999695,-47.5502015,-260.54992500000003,10.22131629132104,0.14145931244474044,270.9188012678773
11:05:10:36,1.254837,0.95111084,10.072662,-0.009963989,0.039855957,0.025024414,57.600403,-46.949768,-260.85052,10.19498639002419,0.0481040505697947,271.22883498125094
11:05:10:37,1.3314514,0.7930908,10.094208,-0.015289307,0.0014953613,0.009048462,57.2250365,-46.949768,-260.47516,10.21248211723627,0.01782901226998374,270.7884457416201
11:05:10:38,1.5708618,0.72605896,10.321655,-0.069610596,-0.29890442,-0.07191467,56.84967,-46.949768,-260.0998,10.46572168305275,0.3152161276524736,270.34805650198916
11:05:10:39,1.2500458,0.74520874,11.018372,-0.08665466,-0.4427185,-0.12837219,56.700135,-47.624969,-261.000065,11.114066406975173,0.4690289111636528,271.30141311210343
11:05:10:40,1.3075104,0.36932373,11.794098,-0.0110321045,-0.3681488,-0.13264465,56.5506,-48.30017,-261.90033,11.872098849708642,0.3914713903272644,272.2547697222177
11:05:10:41,1.2285004,0.06524658,12.3615265,0.09869385,-0.25949097,-0.12944031,56.5506,-48.30017,-261.90033,12.422592634357938,0.3063181897835313,272.2547697222177
